"B18","B19","SH","EP","LJ","SS","FP","WR","JP","WW","SR","NI","SP","WB","TI","time","year","month"
5.27100038528442,3.67400026321411,3.39200019836426,5.24500036239624,4.45700025558472,6.12900018692017,5.20800018310547,5.22500038146973,5.55100011825562,8.18400001525879,5.03400039672852,0.750000059604645,2.26300001144409,3.88600015640259,2.83300018310547,"191710","1917","10"
3.70600008964539,1.71800005435944,1.33900010585785,3.68300008773804,2.74500012397766,4.60400009155273,3.53900027275085,2.26800012588501,2.65700006484985,5.31500005722046,3.95800018310547,-1.9080001115799,-0.46000000834465,2.25800013542175,-0.273000001907349,"191711","1917","11"
-0.172000005841255,-2.06400012969971,-2.43200016021729,0.025000000372529,-1.0460000038147,0.651000022888184,-0.436000019311905,-1.057000041008,-0.328000009059906,2.23900008201599,-0.168000012636185,-5.47900009155273,-4.52700042724609,-1.56200003623962,-4.4040002822876,"191712","1917","12"
-6.07000017166138,-7.84500026702881,-8.79800033569336,-6.58500051498413,-7.10000038146973,-4.97500038146973,-6.0930004119873,-8.00600051879883,-7.22100019454956,-4.7330002784729,-6.56700038909912,-11.657000541687,-10.9180002212524,-7.95800018310547,-10.367000579834,"191801","1918","01"
-0.98500007390976,-2.61400008201599,-3.94900012016296,-2.19500017166138,-2.09400010108948,0.205000013113022,-0.835000038146973,-2.7020001411438,-1.99700009822845,0.725000023841858,-1.41200006008148,-6.23700046539307,-6.19700050354004,-3.04600024223328,-6.29900026321411,"191802","1918","02"
3.00500011444092,1.21700000762939,0.5,2.47800016403198,2,4.04400014877319,2.93100023269653,2.22000002861023,2.57500004768372,5.13400030136108,2.757000207901,-2.07300019264221,-0.693000018596649,1.33400011062622,-0.6700000166893,"191803","1918","03"
0.878000020980835,-0.851000010967255,-1.40600001811981,0.529000043869019,-0.213000014424324,1.83700013160706,0.949000060558319,0.927000045776367,1.0789999961853,3.80700016021729,0.606000006198883,-3.7000002861023,-1.97800004482269,-0.609000027179718,-1.50800001621246,"191804","1918","04"
8.04300022125244,6.10900020599365,5.80400037765503,7.84600019454956,6.98700046539307,8.89600086212158,7.82400035858154,8.04400062561035,8.27200031280518,10.9720001220703,8.74600028991699,3.34300017356873,5.16500043869019,6.56300020217896,5.50000047683716,"191805","1918","05"
15.0760011672974,13.0890007019043,12.8210010528564,15.1300010681152,14.064001083374,16.185001373291,15.077000617981,15.2760009765625,15.5900011062622,18.2710018157959,15.7410011291504,9.66600036621094,11.8060007095337,13.6260004043579,12.1540002822876,"191806","1918","06"
15.6050004959106,13.4700002670288,13.2440004348755,15.5970010757446,14.5170011520386,16.601001739502,15.4620008468628,14.899001121521,15.0050010681152,18.2630004882812,15.3820009231567,10.7220001220703,12.3500003814697,13.9630002975464,13.4000005722046,"191807","1918","07"
