"B18","B19","EP","FP","JP","LJ","NI","SH","SR","SS","SP","TI","WR","WW","WB","time","year","month"
21.3010005950928,24.503999710083,17.6900005340576,22.3910007476807,32.0390014648438,20.2900009155273,29.4810009002686,24.2630004882812,36.8230018615723,22.4449996948242,24.5480003356934,16.8589992523193,31.5849990844727,29.886999130249,22.867000579834,"189610","1896","10"
22.3490009307861,46.7029991149902,10.8290004730225,20.9529991149902,11.7690000534058,23.1539993286133,91.8489990234375,50.2210006713867,26.4270000457764,21.3579998016357,50.5620002746582,145.238998413086,9.9350004196167,8.61900043487549,42.5999984741211,"189611","1896","11"
14.298999786377,24.8080005645752,8.33399963378906,14.1840000152588,12.0260000228882,14.9919996261597,45.6339988708496,31.2940006256104,14.4750003814697,13.1719999313354,30.9769992828369,43.0870018005371,11.6579999923706,11.4879999160767,21.9740009307861,"189612","1896","12"
19.1100006103516,39.2789993286133,13.7189998626709,18.5820007324219,14.2740001678467,22.6030006408691,63.8009986877441,46.3540000915527,21.9699993133545,16.57200050354,44.8639984130859,124.907997131348,13.7370004653931,12.4650001525879,37.5629997253418,"189701","1897","01"
37.435001373291,67.1039962768555,27.2959995269775,37.3819999694824,26.2819995880127,42.6959991455078,122.585998535156,85.8769989013672,40.5309982299805,34.6520004272461,78.2559967041016,305.890014648438,25.011999130249,26.3600006103516,60.5800018310547,"189702","1897","02"
80.734001159668,96.6529998779297,62.5,79.2559967041016,53.5670013427734,84.6399993896484,99.2939987182617,101.055000305176,89.5370025634766,81.8259963989258,67.5660018920898,141.602996826172,50.6940002441406,55.8959999084473,88.0699996948242,"189703","1897","03"
61.3559989929199,72.9580001831055,48.9830017089844,59.8289985656738,36.939998626709,59.5419998168945,85.1129989624023,76.1449966430664,56.3190002441406,61.2700004577637,52.7509994506836,128.690994262695,34.6949996948242,39.9650001525879,65.5189971923828,"189704","1897","04"
59.9620018005371,62.1660003662109,54.8310012817383,58.0279998779297,61.7039985656738,58.9480018615723,66.0490036010742,61.2480010986328,66.0110015869141,58.0820007324219,53.8740005493164,63.4980010986328,60.2700004577637,57.8440017700195,60.8979988098145,"189705","1897","05"
56.0289993286133,54.4959983825684,52.7430000305176,58.1870002746582,54.7980003356934,56.1769981384277,50.242000579834,53.5449981689453,77.9280014038086,61.5480003356934,46.8030014038086,30.7199993133545,52.4129981994629,60.2210006713867,51.9059982299805,"189706","1897","06"
54.6980018615723,54.7000007629395,52.9360008239746,56.2799987792969,61.2550010681152,53.6230010986328,50.4560012817383,52.5880012512207,69.9449996948242,56.7060012817383,49.9220008850098,32.1959991455078,60.7290000915527,59.5620002746582,54.023998260498,"189707","1897","07"
82.2679977416992,84.1419982910156,70.8050003051758,90.8730010986328,87.1800003051758,82.6119995117188,83.1419982910156,75.4739990234375,173.115005493164,85.3190002441406,81.6920013427734,34.7309989929199,85.7040023803711,89.1740036010742,80.5169982910156,"189708","1897","08"
22.382999420166,24.9909992218018,18.1079998016357,22.8959999084473,22.8509998321533,20.1040000915527,28.076000213623,23.5739994049072,29.4029998779297,21.9020004272461,27.4860000610352,26.6760005950928,22.5429992675781,17.7290000915527,24.3939990997314,"189709","1897","09"
43.5429992675781,49.8400001525879,33.5699996948242,44.5629997253418,56.5029983520508,41.1759986877441,63.6259994506836,51.7910003662109,82.4589996337891,44.8310012817383,50.2000007629395,29.1450004577637,54.9790000915527,54.4080009460449,46.4949989318848,"189710","1897","10"
14.8629999160767,22.6030006408691,12.91100025177,13.793999671936,12.5570001602173,16.298999786377,36.734001159668,24.1560001373291,22.0860004425049,13.871000289917,23.6660003662109,82.1579971313477,11.3590002059937,10.9890003204346,21.8349990844727,"189711","1897","11"
23.5259990692139,34.9230003356934,18.6429996490479,22.7810001373291,18.3959999084473,24.6749992370605,55.1689987182617,40.3499984741211,26.0809993743896,21.3649997711182,41.226001739502,81.4789962768555,17.9409999847412,19.7830009460449,31.8299999237061,"189712","1897","12"
11.9729995727539,13.6770000457764,10.9049997329712,12.0260000228882,14.4799995422363,12.1669998168945,16.113000869751,13.3610000610352,17.382999420166,11.8900003433228,14.3839998245239,32.3860015869141,14.2840003967285,13.3030004501343,13.3579998016357,"189801","1898","01"
11.8579998016357,18.0639991760254,7.8600001335144,12.9650001525879,6.82499980926514,11.7580003738403,21.7159996032715,17.8910007476807,10.2290000915527,12.9870004653931,15.2189998626709,32.1839981079102,6.61199998855591,6.79699993133545,15.4280004501343,"189802","1898","02"
22.2819995880127,27.2409992218018,16.9309997558594,22.4060001373291,19.9899997711182,22.5410003662109,29.0909996032715,27.8330001831055,43.2299995422363,22.6639995574951,20.693000793457,72.0589981079102,18.1830005645752,19.8209991455078,25.0270004272461,"189803","1898","03"
46.8370018005371,53.5029983520508,36.1889991760254,46.9150009155273,33.1660003662109,43.2809982299805,50.5880012512207,49.5750007629395,53.4640007019043,47.9119987487793,37.6609992980957,32.1860008239746,32.0960006713867,34.8009986877441,47.939998626709,"189804","1898","04"
121.83699798584,134.666000366211,106.763999938965,114.208000183105,80.9300003051758,119.503997802734,154.044006347656,137.031005859375,172.544006347656,114.213996887207,101.398002624512,167.208999633789,71.1039962768555,94.8440017700195,130.289993286133,"189805","1898","05"
40.6559982299805,39.6570014953613,38.3209991455078,41.3919982910156,46.5929985046387,41.310001373291,39.2980003356934,40.0180015563965,61.0849990844727,43.5379981994629,37.7019996643066,34.4700012207031,45.4440002441406,45.9830017089844,38.148998260498,"189806","1898","06"
60.4480018615723,62.0180015563965,59.0390014648438,62.7229995727539,76.5019989013672,62.1769981384277,54.4020004272461,58.0999984741211,84.6600036621094,56.9959983825684,53.1049995422363,24.1089992523193,75.8860015869141,72.8320007324219,60.8380012512207,"189807","1898","07"
38.4440002441406,39.265998840332,31.9260005950928,41.7210006713867,42.6059989929199,37.5909996032715,38.0750007629395,34.515998840332,64.3290023803711,39.7169990539551,37.8050003051758,25.1040000915527,42.4990005493164,42.1189994812012,37.3950004577637,"189808","1898","08"
31.5599994659424,33.3580017089844,27.9489994049072,29.5919990539551,21.5779991149902,30.9330005645752,31.4400005340576,33.056999206543,26.3470001220703,28.1180000305176,25.5189990997314,14.3800001144409,21.4150009155273,25.57200050354,33.2270011901855,"189809","1898","09"
20.7709999084473,26.2469997406006,15.0120000839233,21.6529998779297,22.1770000457764,20.0729999542236,40.5149993896484,28.048999786377,34.0410003662109,21.8409996032715,28.375,48.9210014343262,21.0130004882812,21.7940006256104,23.5659999847412,"189810","1898","10"
42.3300018310547,72.8539962768555,26.6459999084473,41.3289985656738,20.9820003509521,44.1059989929199,115.054000854492,72.6630020141602,38.9679985046387,43.435001373291,67.4710006713867,124.349998474121,19.1709995269775,20.2840003967285,66.0810012817383,"189811","1898","11"
36.0130004882812,58.7869987487793,18.8010005950928,36.2410011291504,22.8780002593994,35.6870002746582,75.8359985351562,62.5660018920898,30.636999130249,36.0410003662109,52.4309997558594,85.4459991455078,21.7630004882812,21.8920001983643,49.7690010070801,"189812","1898","12"
22.6919994354248,33.5800018310547,17.8570003509521,22.3729991912842,14.1599998474121,22.0930004119873,33.5779991149902,29.0809993743896,18.5410003662109,22.2740001678467,28.0219993591309,80.8470001220703,13.8690004348755,14.1929998397827,30.9829998016357,"189901","1899","01"
35.023998260498,63.2840003967285,26.1569995880127,35.1240005493164,17.318000793457,40.3160018920898,124.404998779297,81.6829986572266,25.451000213623,32.7239990234375,77.6169967651367,301.626007080078,16.4720001220703,17.6660003662109,56.4140014648438,"189902","1899","02"
26.4060001373291,26.488000869751,26.6529998779297,25.9680004119873,24.806999206543,26.503999710083,27.8640003204346,27.1149997711182,34.2729988098145,25.8990001678467,27.7600002288818,60.2369995117188,24.0179996490479,25.2029991149902,26.6189994812012,"189903","1899","03"
35.0610008239746,40.6150016784668,25.0610008239746,38.0029983520508,19.6270008087158,30.423999786377,43.8300018310547,37.8129997253418,45.5169982910156,39.6479988098145,29.4419994354248,70.2730026245117,18.3859996795654,21.8500003814697,35.4000015258789,"189904","1899","04"
39.4519996643066,46.3569984436035,32.9099998474121,33.5439987182617,17.5340003967285,40.2949981689453,58.1759986877441,51.4249992370605,46.8390007019043,33.0169982910156,30.6630001068115,84.3249969482422,14.8780002593994,16.1040000915527,44.8499984741211,"189905","1899","05"
24.44700050354,24.3059997558594,25.238000869751,24.2929992675781,25.7439994812012,26.6469993591309,27.1009998321533,26.9930000305176,33.189998626709,24.1949996948242,25.9029998779297,28.1919994354248,25.3939990997314,26.1949996948242,24.0690002441406,"189906","1899","06"
69.193000793457,70.2320022583008,65.9560012817383,72.625,82.9300003051758,69.0250015258789,59.9140014648438,64.004997253418,95.5260009765625,68.5989990234375,58.5390014648438,36.6570014953613,81.8649978637695,70.5380020141602,68.7910003662109,"189907","1899","07"
39.7249984741211,39.8950004577637,36.1520004272461,41.8139991760254,38.0369987487793,39.2109985351562,37.0960006713867,36.3219985961914,49.7809982299805,41.5660018920898,36.7770004272461,31.3980007171631,37.4150009155273,38.7599983215332,38.7150001525879,"189908","1899","08"
11.6870002746582,11.8830003738403,10.7810001373291,11.2510004043579,17.1359996795654,11.5170001983643,12.5139999389648,11.8920001983643,12.0670003890991,10.8730001449585,12.5170001983643,11.9010000228882,17.0259990692139,13.5340003967285,12.0869998931885,"189909","1899","09"
43.8139991760254,58.7550010681152,34.8120002746582,44.7000007629395,31.8649997711182,43.7709999084473,95.6900024414062,64.2630004882812,41.5480003356934,45.4799995422363,65.1039962768555,184.393005371094,29.6410007476807,29.2059993743896,52.0540008544922,"189910","1899","10"
10.5069999694824,11.7690000534058,9.75,9.73799991607666,16.3369998931885,10.789999961853,14.6199998855591,12.8470001220703,15.7220001220703,9.02299976348877,12.9790000915527,15.5900001525879,16.4710006713867,15.5,11.8109998703003,"189911","1899","11"
30.5049991607666,48.6370010375977,19.5510005950928,30.0849990844727,24.431999206543,32.4220008850098,84.2050018310547,60.1800003051758,31.0659999847412,28.7059993743896,58.0219993591309,160.485000610352,23.673999786377,23.9969997406006,43.3549995422363,"189912","1899","12"
8.3439998626709,15.7600002288818,5.63000011444092,8.45199966430664,3.59699988365173,9.23499965667725,25.7819995880127,17.6019992828369,6.24399995803833,8.1269998550415,17.6259994506836,60.726001739502,3.49200010299683,3.18199992179871,14.8459997177124,"190001","1900","01"
23.7259998321533,27.431999206543,22.1609992980957,24.4290008544922,17.0699996948242,23.8239994049072,36.4519996643066,28.0919990539551,18,24.4200000762939,28.8470001220703,65.2259979248047,16.7630004882812,16.9799995422363,26.371000289917,"190002","1900","02"
22.9069995880127,28.4909992218018,18.1040000915527,21.9179992675781,12.8050003051758,25.8810005187988,30.2789993286133,32.0769996643066,14.5670003890991,22.9400005340576,18.201000213623,47.0419998168945,12.1400003433228,13.1029996871948,25.8199996948242,"190003","1900","03"
253.998001098633,288.684997558594,195.889999389648,266.713989257812,145.054000854492,241.065994262695,281.829986572266,294.980987548828,295.700012207031,275.786010742188,202.233001708984,425.881988525391,139.005996704102,153.430999755859,264.345001220703,"190004","1900","04"
34.2630004882812,36.048999786377,27.07200050354,34.8610000610352,34.5499992370605,30.6599998474121,31.0440006256104,31.9200000762939,26.943000793457,37.0379981994629,27.5729999542236,28.3409996032715,34.3969993591309,27.0020008087158,33.564998626709,"190005","1900","05"
22.8199996948242,21.951000213623,21.0049991607666,22.8430004119873,32.6430015563965,23.7919998168945,22.257999420166,22.9650001525879,50.632999420166,23.2320003509521,20.7730007171631,16.0540008544922,31.3169994354248,34.1339988708496,20.8479995727539,"190006","1900","06"
39.0730018615723,40.1559982299805,42.5309982299805,41.0139999389648,32.7750015258789,43.0550003051758,35.1539993286133,39.7589988708496,37.6800003051758,37.382999420166,32.9230003356934,18.6650009155273,32.1100006103516,25.3479995727539,39.3779983520508,"190007","1900","07"
21.6730003356934,22.753999710083,17.9860000610352,25.4589996337891,24.0599994659424,22.8570003509521,23.6359996795654,19.9599990844727,51.2960014343262,22.2770004272461,23.193000793457,15.3769998550415,23.4860000610352,24.8159999847412,21.3939990997314,"190008","1900","08"
31.69700050354,33.548999786377,28.9330005645752,32.7729988098145,24.0659999847412,30.1749992370605,30.7250003814697,30.5809993743896,24.5480003356934,32.3540000915527,30.5590000152588,39.6660003662109,23.7800006866455,23.9309997558594,31.996000289917,"190009","1900","09"
7.69600009918213,8.28600025177002,7.01200008392334,7.49599981307983,11.5059995651245,7.73000001907349,13.9809999465942,10.1009998321533,12.0690002441406,7.31199979782104,11.0509996414185,53.765998840332,11.2270002365112,10.3979997634888,8.34500026702881,"190010","1900","10"
10.164999961853,17.2059993743896,7.22900009155273,8.98700046539307,14.6420001983643,11.7110004425049,34.3860015869141,20.8659992218018,23.7129993438721,8.69499969482422,20.0300006866455,60.6030006408691,13.3730001449585,11.8760004043579,16.4810009002686,"190011","1900","11"
11.66100025177,15.6169996261597,7.60799980163574,12.4949998855591,7.19099998474121,11.0349998474121,18.8229999542236,15.3940000534058,8.77000045776367,12.6510000228882,14.5240001678467,22.5659999847412,6.98999977111816,7.14699983596802,13.6510000228882,"190012","1900","12"
14.6599998474121,29.826000213623,9.50699996948242,14.5579996109009,9.47599983215332,16.7329998016357,43.9379997253418,32.2879981994629,15.128999710083,13.5200004577637,30.7140007019043,87.6100006103516,9.07800006866455,8.16300010681152,27.7439994812012,"190101","1901","01"
14.173999786377,19.378999710083,13.8730001449585,13.4460000991821,10.3140001296997,15.9370002746582,33.3899993896484,24.5209999084473,12.4670000076294,12.58899974823,24.2409992218018,83.2129974365234,10.0389995574951,10.5389995574951,18.9629993438721,"190102","1901","02"
57.0270004272461,67.5810012817383,49.8030014038086,53.5369987487793,41.6619987487793,64.0429992675781,76.8939971923828,80.7210006713867,54.4630012512207,53.7910003662109,51.109001159668,143.671005249023,39.7270011901855,41.7050018310547,65.088996887207,"190103","1901","03"
119.983001708984,142.875,90.4189987182617,120.258003234863,61.0379981994629,115.069000244141,158.544006347656,147.432998657227,125.073997497559,122.833999633789,97.5479965209961,229.985992431641,57.6640014648438,69.2099990844727,127.252998352051,"190104","1901","04"
44.7949981689453,46.810001373291,48.4199981689453,43.2060012817383,43.7060012817383,47.1619987487793,50.4290008544922,49.0690002441406,43.2750015258789,42.7840003967285,48.3129997253418,71.9029998779297,43.6879997253418,43.632999420166,47.1430015563965,"190105","1901","05"
49.2229995727539,47.2799987792969,47.9900016784668,49.2249984741211,36.1220016479492,53.2910003662109,47.7130012512207,50.5639991760254,47.6160011291504,53.1269989013672,43.0530014038086,45.1279983520508,35.0089988708496,38.6319999694824,44.7709999084473,"190106","1901","06"
30.3339996337891,31.1299991607666,30.4060001373291,31.3959999084473,37.8050003051758,32.125,27.1900005340576,29.3509998321533,46.3559989929199,28.3980007171631,26.068000793457,16.9349994659424,36.9809989929199,31.2369995117188,30.5639991760254,"190107","1901","07"
79.7740020751953,84.4169998168945,60.0909996032715,91.3840026855469,97.931999206543,80.4499969482422,81.5090026855469,68.6039962768555,177.425003051758,79.9339981079102,80.1849975585938,41.4259986877441,97.0029983520508,96.3119964599609,76.7229995727539,"190108","1901","08"
14.6140003204346,14.7189998626709,19.8409996032715,12.8620004653931,13.9899997711182,17.1569995880127,14.4709997177124,15.8039999008179,16.8649997711182,12.3290004730225,14.2819995880127,15.9090003967285,13.7480001449585,14.7270002365112,15.2670001983643,"190109","1901","09"
15.7279996871948,18.4379997253418,12.5950002670288,16.0690002441406,12.5380001068115,15.21399974823,25.7390003204346,20.2180004119873,12.7089996337891,16.2719993591309,19.1520004272461,38.2029991149902,12.3540000915527,12.0900001525879,16.6879997253418,"190110","1901","10"
2.28900003433228,9.02999973297119,2.69099998474121,0.744000017642975,3.43899989128113,4.8899998664856,26.4529991149902,13.5570001602173,8.78999996185303,0.126000002026558,14.0190000534058,55.8569984436035,2.95499992370605,1.54299998283386,9.22299957275391,"190111","1901","11"
29.2609996795654,34.8880004882812,25.0279998779297,31.3369998931885,18.17799949646,27.4619998931885,34.5040016174316,30.2549991607666,18.8390007019043,31.9580001831055,30.8460006713867,22.6520004272461,17.8740005493164,18.4750003814697,31.242000579834,"190112","1901","12"
10.3690004348755,16.0830001831055,8.50899982452393,10.2220001220703,8.39900016784668,11.1149997711182,21.2639999389648,16.746000289917,9.92000007629395,9.81799983978271,16.2630004882812,26.6340007781982,8.23299980163574,7.40999984741211,15.3240003585815,"190201","1902","01"
13.2729997634888,20.2800006866455,10.0080003738403,13.6479997634888,10.4499998092651,13.9540004730225,29.0779991149902,22.6949996948242,14.1929998397827,13.1639995574951,20.5459995269775,44.7649993896484,10.0050001144409,10.3830003738403,18.2649993896484,"190202","1902","02"
38.890998840332,44.3880004882812,32.2939987182617,38.8759994506836,29.0160007476807,39.8279991149902,41.5810012817383,45.2509994506836,34.0890007019043,40.4480018615723,32.310001373291,51.8429985046387,28.1690006256104,28.9969997406006,40.9129981994629,"190203","1902","03"
31.2509994506836,35.8730010986328,23.8719997406006,32.9900016784668,18.0729999542236,28.1009998321533,42.9309997558594,35.984001159668,38.6599998474121,32.8110008239746,29.5259990692139,68.8479995727539,16.9160003662109,20.5620002746582,33.3720016479492,"190204","1902","04"
68.2919998168945,75.1829986572266,56.7080001831055,64.8470001220703,63.3819999694824,65.1330032348633,81.6669998168945,74.6309967041016,93.1900024414062,66.0100021362305,55.4389991760254,82.2279968261719,60.359001159668,59.6389999389648,71.8440017700195,"190205","1902","05"
38.0550003051758,35.0610008239746,33.1059989929199,40.5200004577637,28.556999206543,41.326000213623,34.5279998779297,38.1469993591309,50.4799995422363,46.6259994506836,28.3959999084473,29.1240005493164,26.7350006103516,31.7240009307861,30.7240009307861,"190206","1902","06"
41.439998626709,42.8790016174316,38.8349990844727,45.0999984741211,43.2140007019043,41.3689994812012,35.7669982910156,38.8349990844727,50.5960006713867,42.1469993591309,34.6510009765625,25.7299995422363,42.5960006713867,36.5589981079102,41.3499984741211,"190207","1902","07"
43.5050010681152,45.1689987182617,31.2649993896484,51.1660003662109,58.6180000305176,41.935001373291,46.0429992675781,37.1160011291504,93.3539962768555,44.5460014343262,45.0699996948242,23.7509994506836,58.3720016479492,56.5940017700195,41.3209991455078,"190208","1902","08"
116.944000244141,134.880996704102,85.9039993286133,121.620002746582,56.9910011291504,101.772003173828,126.379997253418,114.458000183105,71.4990005493164,116.141998291016,119.48999786377,96.2180023193359,55.9830017089844,53.5009994506836,128.649002075195,"190209","1902","09"
29.7660007476807,38.4029998779297,19.9629993438721,32.0089988708496,19.1870002746582,26.9629993438721,50.4869995117188,38.2389984130859,41.6020011901855,33.2330017089844,35.5480003356934,40.1980018615723,18.6049995422363,14.2360000610352,33.0219993591309,"190210","1902","10"
28.2199993133545,48.2589988708496,15.6070003509521,28.6459999084473,26.1030006408691,26.7080001831055,64.7419967651367,43.523998260498,35.7220001220703,30.6879997253418,39.6539993286133,68.7969970703125,24.7049999237061,29.7639999389648,42.4379997253418,"190211","1902","11"
32.3300018310547,43.3050003051758,23.9559993743896,34.5260009765625,20.2919998168945,29.4899997711182,50.1469993591309,39.7550010681152,28.0149993896484,34.1310005187988,41.1699981689453,54.2680015563965,19.67799949646,18.6079998016357,37.9599990844727,"190212","1902","12"
11.4969997406006,26.4290008544922,8.64900016784668,10.0380001068115,6.48000001907349,15.0469999313354,53.2070007324219,34.1450004577637,14.918999671936,8.29500007629395,35.8880004882812,179.962005615234,6.23299980163574,5.09700012207031,25.8980007171631,"190301","1903","01"
33.3759994506836,33.2789993286133,33.9500007629395,33.2789993286133,33.2099990844727,33.859001159668,32.0540008544922,32.9269981384277,34.9860000610352,33.382999420166,32.2519989013672,34.3940010070801,32.8680000305176,32.1710014343262,33.3019981384277,"190302","1903","02"
36.439998626709,45.1780014038086,25.0869998931885,37.3400001525879,18.9930000305176,36.9059982299805,47.101001739502,44.0379981994629,33.7910003662109,40.2779998779297,29.9409999847412,89.6340026855469,18.0890007019043,16.8110008239746,39.3860015869141,"190303","1903","03"
56.9970016479492,66.6029968261719,38.5309982299805,62.9109992980957,29.1590003967285,51.257999420166,60.3819999694824,59.8660011291504,35.931999206543,68.5309982299805,38.7639999389648,52.2509994506836,29.0289993286133,26.9160003662109,55.5369987487793,"190304","1903","04"
33.9529991149902,36.6119995117188,29.3349990844727,34.8499984741211,23.6800003051758,32.181999206543,39.1730003356934,36.326000213623,48.7830009460449,35.1290016174316,31.2929992675781,44.3269996643066,22.0419998168945,22.2849998474121,35.3190002441406,"190305","1903","05"
54.3730010986328,54.5779991149902,61.3330001831055,53.5069999694824,81.359001159668,57.7410011291504,60.3650016784668,59.7379989624023,92.4729995727539,52.9049987792969,59.8540000915527,43.6100006103516,80.052001953125,78.3489990234375,54.9630012512207,"190306","1903","06"
52.2109985351562,53.3930015563965,51.8680000305176,54.9210014343262,41.5909996032715,53.3870010375977,48.2849998474121,51.2330017089844,49.3400001525879,51.0750007629395,46.882999420166,38.7200012207031,41.0940017700195,35.8730010986328,52.4900016784668,"190307","1903","07"
52.5830001831055,54.6419982910156,38.6059989929199,60.3349990844727,69.0660018920898,51.3540000915527,54.7779998779297,45.9199981689453,105.495002746582,54.939998626709,53.8779983520508,32.6419982910156,68.1139984130859,69.390998840332,50.5610008239746,"190308","1903","08"
39.5419998168945,46.7130012512207,32.8849983215332,39.6419982910156,23.7360000610352,37.9109992980957,59.2000007629395,45.6980018615723,32.9010009765625,36.431999206543,53.3139991760254,70.0449981689453,23.136999130249,17.3349990844727,46.1629981994629,"190309","1903","09"
21.5200004577637,21.8269996643066,21.8929996490479,21.1760005950928,29.0440006256104,22.2970008850098,23.818000793457,23.1270008087158,28.6429996490479,21.2150001525879,22.0990009307861,22.8969993591309,27.8299999237061,36.3969993591309,21.886999130249,"190310","1903","10"
5.9689998626709,6.44799995422363,5.70900011062622,5.62200021743774,4.46199989318848,6.25899982452393,20.5820007324219,7.66900014877319,5.59899997711182,5.55499982833862,12.3879995346069,77.0670013427734,4.24200010299683,4.74200010299683,6.61800003051758,"190311","1903","11"
9.97399997711182,17.9799995422363,5.50500011444092,8.91899967193604,10.8009996414185,11.1040000915527,39.7290000915527,25.5909996032715,16.1900005340576,7.84499979019165,24.8120002746582,40.1990013122559,9.81099987030029,12.1759996414185,16.5429992675781,"190312","1903","12"
