"B18","B19","EP","FP","JP","LJ","NI","SH","SR","SS","SP","TI","WR","WW","WB","year"
3.89685034751892,3.45344138145447,3.09662079811096,3.13490223884583,1.64929246902466,3.31386113166809,3.22453141212463,3.5765118598938,0.91034746170044,3.13490223884583,3.22453141212463,2.93082714080811,1.63034057617188,1.36774230003357,3.95112347602844,1909
-2.03688192367554,-2.02973985671997,-2.66411876678467,-2.21555662155151,-1.42452776432037,-1.86165976524353,-2.30749177932739,-1.60958981513977,-2.25001692771912,-2.21555662155151,-2.30749177932739,-2.54377913475037,-1.16685438156128,-1.4162437915802,-1.97585082054138,1910
-2.72860232988993,-2.40726184844971,-2.75854587554932,-3.09158682823181,-1.78502130508423,-2.62117958068848,-1.82998704910278,-2.52671313285828,-3.18929767608643,-3.09158682823181,-1.82998704910278,-2.63659906387329,-1.7964049577713,-1.96355330944061,-2.37523698806763,1911
0.328145106633504,1.25496709346771,0.56588464975357,1.45846176147461,2.73229169845581,0.929525256156921,1.21048736572266,0.953437030315399,0.989278018474579,1.45846176147461,1.21048736572266,-0.926035702228546,2.16144466400146,2.48826599121094,0.906747281551361,1912
-0.623593548933665,1.04285764694214,-0.580261647701263,0.771405935287476,-1.17415523529053,0.765893578529358,-0.951850712299347,1.09776306152344,-1.22160077095032,0.771405935287476,-0.951850712299347,-1.34538412094116,0.446580767631531,-1.03809070587158,-0.490818321704865,1913
2.35853823026021,3.54460167884827,2.03699541091919,3.30016875267029,3.69220614433289,2.81501126289368,0.924840688705444,3.17363953590393,2.17877101898193,3.30016875267029,0.924840688705444,0.51258784532547,3.5977680683136,3.74312019348145,2.54075264930725,1914
-0.120355804761251,2.30873513221741,1.82645809650421,2.51943707466125,1.61978137493134,1.45993912220001,-0.664655983448029,1.54958260059357,1.82301342487335,2.51943707466125,-0.664655983448029,-2.15861296653748,1.68222308158875,2.46369290351868,1.20064270496368,1915
-1.15402962764104,1.11422884464264,-1.15999126434326,0.857745409011841,-1.77862942218781,0.610893189907074,-0.771588385105133,0.831637740135193,-1.30630075931549,0.857745409011841,-0.771588385105133,-1.07540774345398,-0.971197724342346,-2.07182621955872,-0.983470976352692,1916
1.1338999470075,2.50795602798462,0.99768453836441,2.01329708099365,1.13367688655853,1.90640580654144,0.194037020206451,2.10695314407349,-0.102449014782906,2.01329708099365,0.194037020206451,0.758982002735138,0.866667330265045,1.24525189399719,0.94924920797348,1917
0.953218479951223,1.00807547569275,-0.0903274714946747,-1.11169695854187,-1.37496471405029,0.597997069358826,1.95618200302124,0.705206573009491,-1.89860355854034,-1.11169695854187,1.95618200302124,-0.640942633152008,-0.399975299835205,-0.537215948104858,0.929455995559692,1918
-2.33306876818339,-2.11848258972168,-1.94430959224701,-2.39362621307373,-1.0718811750412,-1.5924106836319,-2.92851257324219,-1.72137331962585,-1.5031247138977,-2.39362621307373,-2.92851257324219,-4.45455932617188,-1.07767152786255,-0.788630843162537,-2.26341652870178,1919
-0.442310551802317,1.2984801530838,1.31463754177094,1.1935122013092,1.39563012123108,1.12572371959686,-0.550060749053955,1.22211694717407,0.926609814167023,1.1935122013092,-0.550060749053955,-2.10670208930969,1.51852071285248,1.09612345695496,0.435383796691895,1920
1.46628864606222,2.29421925544739,1.18440544605255,2.55070209503174,1.89943301677704,1.0958925485611,1.70405566692352,1.87889063358307,1.00588440895081,2.55070209503174,1.70405566692352,2.82221865653992,2.54353094100952,1.51765775680542,1.66125893592834,1921
0.462259421745936,-0.874709069728851,-1.03903913497925,-0.992465972900391,-0.41128545999527,-0.6869295835495,0.561208069324493,-0.191073000431061,-0.961798965930939,-0.992465972900391,0.561208069324493,0.886850297451019,1.08534860610962,0.784415006637573,0.464272379875183,1922
1.36951740582784,3.56233334541321,3.63274478912354,3.79904222488403,2.5815441608429,2.65857672691345,2.5213828086853,2.45540308952332,2.03200030326843,3.79904222488403,2.5213828086853,2.00358653068542,2.59075140953064,1.44459891319275,2.17136836051941,1923
1.55189426740011,2.73878526687622,1.75291264057159,2.61802315711975,-2.5790011882782,1.6711277961731,-2.60822081565857,1.93480980396271,-2.52919363975525,2.61802315711975,-2.60822081565857,-3.12013220787048,-2.27562785148621,0.967923402786255,0.678103804588318,1924
-2.67984835306803,-2.63151907920837,-2.46462798118591,-3.48007369041443,-3.30977249145508,-2.36341953277588,-1.67699038982391,-2.02146482467651,-2.2443323135376,-3.48007369041443,-1.67699038982391,-2.09176445007324,-3.14453387260437,-2.91925048828125,-2.10623288154602,1925
1.79583136240641,2.3398060798645,2.57989025115967,2.30745005607605,1.57608675956726,2.36304759979248,0.186722129583359,2.69933581352234,0.849669575691223,2.30745005607605,0.186722129583359,-1.19272863864899,1.63069176673889,1.35471618175507,1.79589056968689,1926
0.665630102157593,2.31174945831299,2.04138731956482,2.3890495300293,1.46212446689606,2.01684904098511,1.21694731712341,2.12364149093628,1.19896113872528,2.3890495300293,1.21694731712341,1.61808359622955,1.07718229293823,1.11210858821869,1.02924883365631,1927
1.69584103425344,2.58201599121094,2.6919527053833,2.42593622207642,0.47009539604187,2.35815191268921,1.0082300901413,2.79739022254944,-0.926385521888733,2.42593622207642,1.0082300901413,0.716304063796997,1.01392102241516,-0.599791049957275,1.56935322284698,1928
0.264524837334951,1.72424566745758,1.76468551158905,1.24611723423004,1.51555263996124,1.84937381744385,1.03444910049438,2.51553821563721,-0.437835901975632,1.24611723423004,1.03444910049438,-0.549128472805023,1.94883692264557,0.664581179618835,1.2844465970993,1929
1.26149294773738,2.27893042564392,1.13440716266632,1.68272018432617,1.10146641731262,1.915358543396,1.12684369087219,2.09739017486572,1.36429953575134,1.68272018432617,1.12684369087219,-1.29907751083374,3.0983624458313,1.45883226394653,1.86758410930634,1930
-1.59523777167002,-1.42255640029907,-1.8298567533493,-1.35407447814941,-1.71298837661743,-1.60267043113708,-2.02481245994568,-2.03404355049133,-1.20895373821259,-1.35407447814941,-2.02481245994568,-3.36743521690369,-1.59662103652954,-1.67277693748474,-1.97332739830017,1931
-2.09364612897237,-1.5667507648468,-1.70788657665253,-1.69194233417511,-2.39543604850769,-2.01630973815918,-1.31009638309479,-2.4215235710144,-1.83989644050598,-1.69194233417511,-1.31009638309479,-1.0024139881134,-2.68317317962646,-3.29879426956177,-1.93791854381561,1932
-1.55841755867004,-2.05593466758728,-2.68906497955322,-2.2912106513977,-1.92932271957397,-2.44718456268311,-1.29576528072357,-2.89576816558838,-1.60708403587341,-2.2912106513977,-1.29576528072357,-2.09008812904358,-1.95178091526031,-1.60204231739044,-1.65128481388092,1933
-4.16719706853231,-3.7905421257019,-4.35536336898804,-4.0357494354248,-4.2752685546875,-4.12454700469971,-4.11772060394287,-4.63710069656372,-4.55076265335083,-4.0357494354248,-4.11772060394287,-5.04031801223755,-4.19749689102173,-4.30948400497437,-4.29246759414673,1934
-2.20519558588664,-2.02447533607483,-1.78264915943146,-2.61893844604492,-2.52687072753906,-2.36726999282837,-1.79869091510773,-2.61167478561401,-2.67202043533325,-2.61893844604492,-1.79869091510773,-2.10504198074341,-3.11094570159912,-3.37880659103394,-2.16852951049805,1935
-0.433317879835765,-1.27554273605347,-1.10647761821747,-1.64489901065826,-2.31195187568665,-1.26589345932007,1.04732549190521,-1.04704785346985,-1.99006676673889,-1.64489901065826,1.04732549190521,-1.09694766998291,-1.91624641418457,-3.31986308097839,-0.796176970005035,1936
-0.796736160914103,-1.05140042304993,-1.04540801048279,-0.975687444210052,-3.46485424041748,-1.06856882572174,-0.760103762149811,-0.854245781898499,-2.39329552650452,-0.975687444210052,-0.760103762149811,-1.41524183750153,-2.33270788192749,-4.34453821182251,-0.909399151802063,1937
1.07204596201579,1.3150452375412,0.750926852226257,1.23575043678284,-0.896334171295166,0.808278143405914,0.828592777252197,0.679640352725983,0.849797785282135,1.23575043678284,0.828592777252197,1.38244581222534,-0.573449730873108,-1.18781912326813,1.21337008476257,1938
-1.65039497613907,-2.83726811408997,-3.39195132255554,-2.96833324432373,-3.93478560447693,-2.67924332618713,-2.95914340019226,-2.76952838897705,-3.99443602561951,-2.96833324432373,-2.95914340019226,-2.64769577980042,-3.32084274291992,-3.70256972312927,-2.9617133140564,1939
-2.84440898895264,-2.4867856502533,-2.42968583106995,-3.18170595169067,-3.22490334510803,-2.74421787261963,-1.73255062103271,-2.71934199333191,-3.87242388725281,-3.18170595169067,-1.73255062103271,-2.56375217437744,-3.87585949897766,-3.38886857032776,-2.6759729385376,1940
-0.105052053928375,1.05977654457092,0.286539971828461,1.44039249420166,1.45934104919434,1.03970181941986,1.05776751041412,-0.604001581668854,1.82911193370819,1.44039249420166,1.05776751041412,1.20123827457428,1.42716193199158,-0.429250627756119,1.09531497955322,1941
2.91609485944112,2.77917909622192,1.5100873708725,3.68975019454956,2.57567763328552,2.42648339271545,1.62866699695587,2.08152985572815,2.50017261505127,3.68975019454956,1.62866699695587,2.73609018325806,2.64235973358154,3.1783766746521,2.44565320014954,1942
1.70993518829346,2.0734920501709,-1.53981292247772,2.32523369789124,-1.50779843330383,1.41297018527985,0.423235148191452,0.954974710941315,-1.34543061256409,2.32523369789124,0.423235148191452,1.15385377407074,-1.11435174942017,-2.41385507583618,1.20300602912903,1943
-1.54447571436564,-1.5254762172699,-1.9913238286972,-1.55236768722534,-1.5027346611023,-1.77414703369141,-1.38025879859924,-2.31886601448059,-1.81277918815613,-1.55236768722534,-1.38025879859924,0.63525927066803,-1.89982986450195,-1.26784110069275,-1.88178062438965,1944
0.270743151505788,2.06721806526184,1.2698769569397,2.0309796333313,-0.261895596981049,1.94322717189789,1.64237105846405,1.96306884288788,-0.473351240158081,2.0309796333313,1.64237105846405,2.0757007598877,-0.519726693630219,-0.768715023994446,2.04002571105957,1945
-1.59418594837189,-1.08870494365692,-0.506679773330688,-1.10092532634735,-1.79469633102417,-0.561425149440765,-1.302973985672,0.545528709888458,-0.673908948898315,-1.10092532634735,-1.302973985672,-1.41530585289001,-0.385055154561996,-2.46084904670715,-1.18281006813049,1946
3.24419450759888,3.65891933441162,3.68771171569824,3.2516462802887,3.10615468025208,2.84406352043152,0.914757430553436,3.54137063026428,2.88637900352478,3.2516462802887,0.914757430553436,2.07968282699585,2.73286294937134,2.60815238952637,3.25506854057312,1947
0.288502375284831,1.56169950962067,-2.61658334732056,2.20604801177979,1.3306839466095,-1.9813289642334,-1.66496658325195,0.669028043746948,1.54003357887268,2.20604801177979,-1.66496658325195,-1.49259865283966,1.34752142429352,2.02119827270508,-2.43360090255737,1948
1.71921435991923,2.65443539619446,1.4250100851059,2.70920658111572,1.71219992637634,1.58187282085419,1.33380651473999,1.36826956272125,-1.61820101737976,2.70920658111572,1.33380651473999,1.09613955020905,1.34598314762115,0.740508139133453,1.61043632030487,1949
-1.50712013244629,-1.86883401870728,-2.57896065711975,-2.51742362976074,-3.1707546710968,-2.28741931915283,-1.19432508945465,-2.62440276145935,-4.29021787643433,-2.51742362976074,-1.19432508945465,-0.794259369373322,-3.19500374794006,-2.98109340667725,-1.84401035308838,1950
1.44507733980815,0.984460949897766,0.547437965869904,-0.838881492614746,-2.83881616592407,0.96677440404892,1.00780892372131,1.13685882091522,-4.84176683425903,-0.838881492614746,1.00780892372131,2.17957258224487,-3.25933527946472,-2.7409462928772,1.48821353912354,1951
2.54144620895386,1.64819383621216,-1.13896548748016,0.881232798099518,-1.83029794692993,1.23987972736359,2.30185914039612,1.32987678050995,-3.27009057998657,0.881232798099518,2.30185914039612,3.32205438613892,-2.03721523284912,-1.72603106498718,2.1774423122406,1952
-1.36747308572133,-0.883323967456818,-0.890874743461609,-1.44715321063995,-1.58247625827789,-0.960441052913666,0.920479655265808,-0.946171820163727,-3.13943600654602,-1.44715321063995,0.920479655265808,1.44592261314392,-2.46150159835815,-1.65175378322601,-1.05343890190125,1953
-4.3973863919576,-4.86440277099609,-5.8502025604248,-5.42280387878418,-4.94738388061523,-5.09413528442383,-3.77256631851196,-4.86722850799561,-4.78890037536621,-5.42280387878418,-3.77256631851196,-3.04468750953674,-5.52031660079956,-4.8784236907959,-4.62833499908447,1954
-2.35728788375854,-1.38121068477631,-1.45938718318939,-2.20380973815918,-2.07018733024597,-2.14026117324829,-0.690757989883423,-2.41534399986267,-3.98120737075806,-2.20380973815918,-0.690757989883423,1.04675912857056,-3.57741570472717,-2.29215264320374,-1.35279107093811,1955
-1.45690453052521,-0.946274936199188,-0.590655863285065,-2.18974542617798,-3.20993065834045,-1.25333166122437,-1.53693556785583,-1.25049185752869,-4.07243633270264,-2.18974542617798,-1.53693556785583,1.66773951053619,-3.53902792930603,-3.55638003349304,-1.10155320167542,1956
2.97807470957438,3.02641797065735,2.59061241149902,2.61752772331238,2.74341893196106,2.57701396942139,3.39526152610779,2.17013216018677,1.92877924442291,2.61752772331238,3.39526152610779,3.88041162490845,2.60121655464172,2.71816968917847,3.1282320022583,1957
1.59854133923848,1.02134430408478,-0.243136629462242,1.55991446971893,1.53143799304962,0.854759752750397,1.26206743717194,-0.718364834785461,1.16757941246033,1.55991446971893,1.26206743717194,3.11358118057251,1.13826465606689,1.77935695648193,1.15026128292084,1958
-0.902456929286321,-0.94946426153183,-1.51201581954956,-1.6725287437439,-1.65414428710938,-1.43746495246887,-1.19540107250214,-1.52495872974396,-2.11042499542236,-1.6725287437439,-1.19540107250214,1.93984520435333,-1.93461894989014,-1.30404496192932,-1.23805153369904,1959
-1.73675052324931,-2.09477400779724,-2.65423274040222,-2.07400798797607,-2.2051055431366,-2.10755729675293,-2.10308289527893,-2.11849617958069,-2.67541360855103,-2.07400798797607,-2.10308289527893,1.47311723232269,-2.12238383293152,-1.80317342281342,-2.30991315841675,1960
1.49211283524831,1.99135088920593,2.17386794090271,1.43720138072968,1.18729150295258,1.91150557994843,1.71267759799957,1.98062360286713,1.41291916370392,1.43720138072968,1.71267759799957,1.77082431316376,1.31775844097137,0.54766583442688,2.12623620033264,1961
1.63064159949621,1.81974339485168,1.25878036022186,1.27841794490814,-2.57023692131042,1.33971548080444,0.75984126329422,1.45782506465912,-1.95215928554535,1.27841794490814,0.75984126329422,2.17717051506042,-2.20507550239563,-1.94619357585907,0.935578525066376,1962
-2.76768159866333,-1.94646239280701,-2.1743745803833,-2.52537536621094,-3.47705101966858,-2.00265884399414,-1.44027054309845,-2.32231903076172,-3.64086055755615,-2.52537536621094,-1.44027054309845,-0.982188642024994,-4.03347969055176,-3.37572360038757,-1.86928057670593,1963
-2.6334646542867,-2.69715666770935,-2.49405431747437,-2.94024896621704,-2.82545852661133,-2.7884738445282,-1.77774083614349,-2.55323266983032,-2.84459948539734,-2.94024896621704,-1.77774083614349,-2.2848846912384,-3.37204146385193,-2.52740287780762,-2.74098229408264,1964
2.71483612060547,3.06158924102783,2.14924621582031,3.22521138191223,3.27206945419312,2.70266938209534,2.77192258834839,2.12528371810913,2.65201544761658,3.22521138191223,2.77192258834839,2.99282503128052,2.81475377082825,1.99388659000397,3.10790991783142,1965
-2.33832414944967,-2.46871185302734,-2.47485303878784,-3.00767636299133,-1.60363125801086,-2.12736415863037,-2.68088936805725,-1.95409035682678,-3.31069326400757,-3.00767636299133,-2.68088936805725,-3.11378383636475,-1.15207588672638,-1.84439635276794,-2.393146276474,1966
1.02973833680153,2.2428240776062,2.10624194145203,2.39355516433716,1.80646157264709,1.96899700164795,2.17469239234924,1.76533138751984,1.9574579000473,2.39355516433716,2.17469239234924,2.3039448261261,1.92922139167786,-1.05783343315125,2.07110476493835,1967
1.53786031405131,1.92873764038086,0.991921842098236,1.55712532997131,-0.809198617935181,1.39417028427124,1.1329197883606,1.32802891731262,0.63150304555893,1.55712532997131,1.1329197883606,1.90017592906952,1.04265487194061,-1.44922232627869,1.5707471370697,1968
2.47541809082031,2.1484866142273,1.48968803882599,2.05106139183044,2.48171043395996,1.70310688018799,2.07031774520874,1.39800035953522,2.2997088432312,2.05106139183044,2.07031774520874,2.24824857711792,2.25176429748535,2.0196647644043,2.16652131080627,1969
2.82606871922811,2.64003133773804,0.889219284057617,2.47216558456421,2.64868998527527,1.87613701820374,1.79471552371979,1.58995091915131,2.68016910552979,2.47216558456421,1.79471552371979,2.09078979492188,2.71859931945801,3.66365647315979,2.50038003921509,1970
1.76933070023855,1.67977213859558,-2.0502245426178,2.01645040512085,0.8234583735466,0.8248650431633,-1.92834413051605,0.700026273727417,1.09880650043488,2.01645040512085,-1.92834413051605,2.20098853111267,1.22567296028137,1.9882675409317,1.44395661354065,1971
-1.7955512603124,-1.83758401870728,-3.01434516906738,-1.69953715801239,-1.69696474075317,-1.84738636016846,-0.94095379114151,-2.36818552017212,-2.24749350547791,-1.69953715801239,-0.94095379114151,0.546576082706451,-1.45273375511169,-1.56561887264252,-1.72654497623444,1972
0.142853140830994,0.891100108623505,-0.811448454856873,1.74207854270935,1.87149930000305,-0.495623081922531,1.00368130207062,-0.443147987127304,1.25171399116516,1.74207854270935,1.00368130207062,0.745497822761536,1.61004984378815,2.46228194236755,-0.817438423633575,1973
-1.4162536462148,-1.45092058181763,-1.89206194877625,-1.52521848678589,-1.74649310112,-1.49008762836456,-1.92483353614807,-1.65726923942566,-2.31806492805481,-1.52521848678589,-1.92483353614807,0.439127147197723,-1.42765998840332,1.05368435382843,-1.5564957857132,1974
0.990728239218394,-0.184087529778481,0.00991768762469292,-0.144726485013962,0.687566637992859,-0.265595138072968,1.12490856647491,0.077621228992939,0.63846743106842,-0.144726485013962,1.12490856647491,1.56214463710785,0.835837781429291,1.08311200141907,0.955969333648682,1975
-1.76177577177684,-1.10022270679474,-1.16043472290039,-0.938191473484039,-0.471283257007599,-1.05010545253754,-0.713325023651123,-1.0498594045639,-1.75919687747955,-0.938191473484039,-0.713325023651123,-1.19713807106018,-0.403537660837173,-0.0614552199840546,-1.51198506355286,1976
-2.65389323234558,-2.27904438972473,-2.3853874206543,-2.11973738670349,-1.03667318820953,-2.34883856773376,-1.45947992801666,-2.5894501209259,-0.456770569086075,-2.11973738670349,-1.45947992801666,-2.06998920440674,-0.413935661315918,0.237988203763962,-2.21979761123657,1977
-1.59091718991597,-2.60976243019104,-3.14597654342651,-2.44632863998413,-2.32638740539551,-2.54000234603882,0.742441594600677,-2.80284452438354,-1.78935301303864,-2.44632863998413,0.742441594600677,1.90614008903503,-1.83521795272827,-2.57123470306396,-2.48813152313232,1978
-0.959365963935852,0.737594962120056,0.344343185424805,1.3256208896637,1.38699316978455,0.802417874336243,0.982337176799774,-0.60350912809372,1.16626191139221,1.3256208896637,0.982337176799774,1.51702284812927,0.899194836616516,1.65774643421173,-0.994771897792816,1979
-0.865990082422892,-1.7615921497345,-2.52715158462524,0.826036989688873,1.12320113182068,-1.80856120586395,-1.83519339561462,-2.09981679916382,1.0458687543869,0.826036989688873,-1.83519339561462,-1.61834132671356,0.966476440429688,2.12415742874146,-1.96038269996643,1980
-3.60428071022034,-2.09095335006714,-1.92386710643768,-2.18609094619751,-1.40705919265747,-2.37505316734314,-1.46670019626617,-2.82997918128967,1.4980708360672,-2.18609094619751,-1.46670019626617,-1.21947205066681,-1.70504343509674,-1.60983502864838,-2.82367897033691,1981
1.72112878163656,1.75880873203278,1.5324102640152,-0.707897365093231,1.82559132575989,1.46405243873596,1.38237953186035,1.2886528968811,2.09617304801941,-0.707897365093231,1.38237953186035,1.46459209918976,1.91855072975159,-0.852268099784851,2.18204498291016,1982
5.64479192097982,6.51969480514526,5.25001811981201,5.69918727874756,5.41260623931885,5.60852336883545,5.07167196273804,5.06777286529541,5.62471103668213,5.69918727874756,5.07167196273804,4.03533935546875,5.45940446853638,4.4641375541687,6.2444314956665,1983
6.70471938451131,7.49315929412842,5.28577184677124,5.83324432373047,3.79461288452148,6.07913208007812,5.09696006774902,5.98841094970703,5.25609588623047,5.83324432373047,5.09696006774902,4.26963996887207,4.44232654571533,4.59797811508179,7.29744815826416,1984
5.63342348734538,5.3034200668335,2.2629132270813,3.67863965034485,2.71129536628723,3.32138872146606,2.05246639251709,3.96378183364868,4.44472074508667,3.67863965034485,2.05246639251709,2.47373366355896,3.10450100898743,4.16845893859863,4.85882186889648,1985
5.5793129603068,5.48313856124878,2.40420842170715,2.95226216316223,1.92442953586578,3.54548645019531,2.82923007011414,4.1837272644043,3.30307030677795,2.95226216316223,2.82923007011414,3.76669001579285,2.62360763549805,1.80026483535767,5.15237855911255,1986
4.4674555460612,6.08995199203491,2.45746636390686,5.08421993255615,3.05263304710388,3.60382294654846,0.673226177692413,3.12397766113281,3.38341879844666,5.08421993255615,0.673226177692413,1.57419645786285,3.35252332687378,3.76976680755615,4.32675647735596,1987
1.91102707386017,2.70486569404602,-2.6884138584137,2.61617159843445,2.72578430175781,-1.95838749408722,-1.15868651866913,-2.07515788078308,3.00200486183167,2.61617159843445,-1.15868651866913,-2.75345396995544,2.83149433135986,3.54947781562805,1.19061613082886,1988
-1.24898940324783,1.20878219604492,-0.95142412185669,1.05409741401672,0.59585428237915,-1.01222229003906,-0.775586903095245,-1.76156961917877,-1.50562489032745,1.05409741401672,-0.775586903095245,-2.48198056221008,1.02303409576416,-1.16795206069946,-0.832361996173859,1989
-0.41175589710474,-0.405294358730316,-0.396737039089203,-0.905961692333221,0.10963586717844,0.0544288940727711,-0.537899076938629,-0.748341262340546,-0.51147848367691,-0.905961692333221,-0.537899076938629,-1.54966592788696,0.893766820430756,1.55787360668182,0.095785953104496,1990
1.12761886914571,1.85232400894165,0.968423128128052,1.91309583187103,2.45234942436218,0.998444736003876,1.28770864009857,0.711248695850372,1.71758711338043,1.91309583187103,1.28770864009857,-0.556554734706879,3.37397313117981,2.36106896400452,1.65996718406677,1991
1.18160283565521,2.00733804702759,0.296109616756439,2.01965832710266,2.01362609863281,0.217647552490234,0.18169504404068,0.109251901507378,2.95579409599304,2.01965832710266,0.18169504404068,-0.28995007276535,2.74550938606262,2.33670854568481,1.20645248889923,1992
-0.0966533819834391,0.695143699645996,-1.21436095237732,0.619515240192413,-0.833252370357513,-0.714833498001099,-0.189065128564835,-1.2307687997818,1.3732705116272,0.619515240192413,-0.189065128564835,1.31752145290375,0.831552743911743,0.5807044506073,-0.493984580039978,1993
-1.92753899097443,-2.13636612892151,-2.61239457130432,-2.56656670570374,-0.794873297214508,-2.041175365448,-2.3362123966217,-2.49887537956238,2.55426716804504,-2.56656670570374,-2.3362123966217,-2.34128832817078,1.65762329101562,1.29672825336456,-2.21421194076538,1994
3.0756356716156,2.69619512557983,2.07133269309998,2.860995054245,3.46404647827148,2.15071296691895,2.45941519737244,1.49581861495972,5.05230665206909,2.860995054245,2.45941519737244,2.60627508163452,4.1753830909729,3.44637560844421,2.65231847763062,1995
3.44590250651042,2.14981961250305,0.546649992465973,1.43524956703186,-1.20051336288452,1.26439440250397,1.62117695808411,0.651551067829132,2.66013932228088,1.43524956703186,1.62117695808411,0.974394857883453,1.44137799739838,0.555097758769989,2.79816365242004,1996
4.5598308245341,3.97455978393555,0.835822403430939,2.78421592712402,1.19998514652252,2.61818194389343,2.75313210487366,0.154381483793259,3.9848301410675,2.78421592712402,2.75313210487366,2.13437294960022,2.87475657463074,1.23285508155823,4.5300350189209,1997
4.31198525428772,4.90074968338013,1.45291697978973,4.14059400558472,2.68523406982422,2.93747901916504,2.50083422660828,-0.0471782349050045,4.0251088142395,4.14059400558472,2.50083422660828,3.43865704536438,3.50459218025208,3.01898384094238,4.72603750228882,1998
5.4440426826477,6.20295000076294,2.31874370574951,4.2782621383667,3.22389268875122,4.01854801177979,3.14423203468323,1.53457403182983,4.45264482498169,4.2782621383667,3.14423203468323,2.28632044792175,4.15718221664429,3.5626335144043,6.0425820350647,1999
3.65627996126811,2.98645925521851,-2.27364611625671,1.4481930732727,0.855122268199921,0.56936776638031,0.490478664636612,-1.37405490875244,0.468736678361893,1.4481930732727,0.490478664636612,-1.84609925746918,1.77500665187836,2.39794206619263,3.28260564804077,2000
